geometry,EMERGENCIA,AREA_HA,SHAPE_Length,SHAPE_Area_left,RULEID,index_right,DeCodigo,DeNombre,DeArea,DeNorma,SHAPE_Leng,SHAPE_Area_right
POINT (-71.71532503124476 5.933290691267858),Inundación,31.6511748288,0.02503106727,2.580476e-05,1,10.0,85,['Casanare'],44267.0440324,Constitución Política de Colombia 1991,1342605.99647,44267044032.4
POINT (-71.6715536142076 5.92481536189086),Inundación,136.517313157,0.10765246297,0.00011129193,1,10.0,85,['Casanare'],44267.0440324,Constitución Política de Colombia 1991,1342605.99647,44267044032.4
POINT (-76.78537964217887 5.930991879073367),Inundación,56.9111803647,0.03473238089,4.637402e-05,1,18.0,27,['Chocó'],48428.3157863,Ley No. 13 de 1947,2288206.77192,48428315786.3
POINT (-71.09370661395674 5.931148546662031),Inundación,32.8918521133,0.0273756295,2.678912e-05,1,10.0,85,['Casanare'],44267.0440324,Constitución Política de Colombia 1991,1342605.99647,44267044032.4
POINT (-74.42982568639373 5.937318648821355),Inundación,61.2184297382,0.03395954729,4.999358e-05,1,14.0,15,['Boyacá'],23057.4616122,Constitución Política de Colombia 1886,1768654.28263,23057461612.2
POINT (-72.01946195581091 5.911203565629889),Inundación,508.00219233,0.67934697127,0.00041431963,1,10.0,85,['Casanare'],44267.0440324,Constitución Política de Colombia 1991,1342605.99647,44267044032.4
POINT (-71.35216667936386 5.932454294639599),Inundación,42.6362364068,0.04998578881,3.474118e-05,1,10.0,85,['Casanare'],44267.0440324,Constitución Política de Colombia 1991,1342605.99647,44267044032.4
POINT (-71.65379800346102 5.933740555597792),Inundación,49.3485877196,0.04687089035,4.022965e-05,1,10.0,85,['Casanare'],44267.0440324,Constitución Política de Colombia 1991,1342605.99647,44267044032.4
POINT (-76.64770371178462 5.92463573488594),Inundación,197.811301581,0.07834159397,0.00016122009,1,18.0,27,['Chocó'],48428.3157863,Ley No. 13 de 1947,2288206.77192,48428315786.3
POINT (-71.49259841600023 5.933708043991815),Inundación,28.2430656048,0.02372941081,2.301849e-05,1,10.0,85,['Casanare'],44267.0440324,Constitución Política de Colombia 1991,1342605.99647,44267044032.4
